Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
a280,hhi_MST,25.00,3712,0,3541,276,137.92,0.00
a280,hhi_MST,50.00,3712,0,3553,275,140.60,0.00
a280,hhi_MST,75.00,3712,0,3553,275,140.60,0.00
a280,hhi_MST,100.00,3712,0,3553,275,140.60,0.00
a280,hhi_MST,200.00,3712,0,3575,275,138.96,0.00
xql662,hhi_MST,0.00,3712,0,3347,652,129.84,0.00
xql662,hhi_MST,0.50,3712,0,3298,650,133.17,0.00
xql662,hhi_MST,1.00,3712,1,3217,651,132.69,0.00
xql662,hhi_MST,1.50,3712,0,3420,651,132.81,0.00
xql662,hhi_MST,2.00,3712,1,3303,654,131.08,0.00
xql662,hhi_MST,2.50,3712,1,3545,657,131.55,0.00
xql662,hhi_MST,3.00,3712,0,3452,657,131.63,0.00
xql662,hhi_MST,3.50,3712,0,3330,655,132.40,0.00
xql662,hhi_MST,4.00,3712,0,3292,658,132.94,0.00
xql662,hhi_MST,4.50,3712,1,3391,658,133.33,0.00
xql662,hhi_MST,5.00,3712,1,3391,658,133.33,0.00
xql662,hhi_MST,7.00,3712,1,3400,660,133.11,0.00
xql662,hhi_MST,10.00,3712,1,3326,657,133.36,0.00
xql662,hhi_MST,25.00,3712,0,3448,660,136.20,0.00
xql662,hhi_MST,50.00,3712,0,3466,659,135.72,0.00
xql662,hhi_MST,75.00,3712,1,3656,660,135.40,0.00
xql662,hhi_MST,100.00,3712,0,3699,659,135.56,0.00
xql662,hhi_MST,200.00,3712,0,3719,660,136.65,0.00
kz9976,hhi_MST,0.00,4096,8,1643098,9939,112.89,0.00
kz9976,hhi_MST,0.50,4096,9,1650591,9945,112.51,0.00
kz9976,hhi_MST,1.00,4096,10,1641150,9945,112.47,0.00
kz9976,hhi_MST,1.50,4096,9,1632735,9944,112.64,0.00
kz9976,hhi_MST,2.00,4096,8,1630916,9944,112.99,0.00
kz9976,hhi_MST,2.50,4096,8,1630320,9945,112.98,0.00
kz9976,hhi_MST,3.00,4096,9,1633037,9943,113.05,0.00
kz9976,hhi_MST,3.50,4096,10,1632234,9943,113.05,0.00
kz9976,hhi_MST,4.00,4096,11,1629795,9943,113.17,0.00
kz9976,hhi_MST,4.50,4096,10,1633589,9945,112.91,0.00
kz9976,hhi_MST,5.00,4096,9,1634292,9945,112.94,0.00
kz9976,hhi_MST,7.00,4096,10,1627655,9943,113.04,0.00
kz9976,hhi_MST,10.00,4096,9,1641888,9945,113.09,0.00
kz9976,hhi_MST,25.00,4096,9,1621508,9944,113.75,0.00
kz9976,hhi_MST,50.00,4096,9,1656900,9949,114.69,0.00
kz9976,hhi_MST,75.00,4096,9,1613915,9947,115.12,0.00
kz9976,hhi_MST,100.00,4096,7,1625874,9945,115.61,0.00
kz9976,hhi_MST,200.00,4096,8,1683118,9958,117.07,0.00
ei8246,hhi_MST,0.00,4100,16,266913,8234,116.12,0.00
ei8246,hhi_MST,0.50,4100,12,270993,8232,116.87,0.00
ei8246,hhi_MST,1.00,4100,14,268987,8235,116.92,0.00
ei8246,hhi_MST,1.50,4100,17,267395,8233,117.78,0.00
ei8246,hhi_MST,2.00,4100,16,269975,8235,117.64,0.00
ei8246,hhi_MST,2.50,4100,14,266963,8238,117.69,0.00
ei8246,hhi_MST,3.00,4100,11,271620,8232,117.48,0.00
ei8246,hhi_MST,3.50,4100,10,267877,8233,118.17,0.00
ei8246,hhi_MST,4.00,4100,11,268627,8233,117.95,0.00
ei8246,hhi_MST,4.50,4100,11,267351,8238,118.28,0.00
ei8246,hhi_MST,5.00,4100,13,268840,8233,118.48,0.00
ei8246,hhi_MST,7.00,4100,11,267581,8230,118.53,0.00
ei8246,hhi_MST,10.00,4100,13,271296,8235,119.69,0.00
ei8246,hhi_MST,25.00,4100,14,272783,8239,121.67,0.00
ei8246,hhi_MST,50.00,4100,14,281689,8239,123.00,0.00
ei8246,hhi_MST,75.00,4228,10,281544,8239,124.38,0.00
ei8246,hhi_MST,100.00,4228,11,286118,8241,125.95,0.00
ei8246,hhi_MST,200.00,4228,12,290631,8243,127.60,0.00
vm22775,hhi_MST,0.00,4544,16,870151,22292,115.84,0.00
vm22775,hhi_MST,0.50,4544,16,878924,22364,117.12,0.00
vm22775,hhi_MST,1.00,4544,17,871395,22374,117.35,0.00
vm22775,hhi_MST,1.50,4544,18,871516,22370,117.37,0.00
vm22775,hhi_MST,2.00,4544,18,885222,22370,117.41,0.00
vm22775,hhi_MST,2.50,4544,17,884561,22368,117.63,0.00
vm22775,hhi_MST,3.00,4544,16,866573,22378,117.41,0.00
vm22775,hhi_MST,3.50,4544,16,868547,22356,117.51,0.00
vm22775,hhi_MST,4.00,4544,16,867128,22352,117.81,0.00
vm22775,hhi_MST,4.50,4544,17,864622,22386,118.23,0.00
vm22775,hhi_MST,5.00,4544,18,857949,22390,118.16,0.00
vm22775,hhi_MST,7.00,4544,17,858121,22408,118.16,0.00
vm22775,hhi_MST,10.00,4544,20,880498,22384,118.54,0.00
vm22775,hhi_MST,25.00,4544,19,876672,22429,119.92,0.00
vm22775,hhi_MST,50.00,4544,18,878761,22483,120.48,0.00
vm22775,hhi_MST,75.00,4544,20,891964,22511,120.94,0.00
vm22775,hhi_MST,100.00,4544,19,901875,22516,121.37,0.00
vm22775,hhi_MST,200.00,4544,16,906168,22582,122.25,0.00
ja9847,hhi_MST,0.00,4544,7,793101,9761,113.85,0.00
ja9847,hhi_MST,0.50,4544,5,792059,9775,114.65,0.00
ja9847,hhi_MST,1.00,4544,6,788462,9774,114.78,0.00
ja9847,hhi_MST,1.50,4544,6,794147,9750,114.62,0.00
ja9847,hhi_MST,2.00,4544,8,793031,9759,115.12,0.00
ja9847,hhi_MST,2.50,4544,8,793982,9774,115.52,0.00
ja9847,hhi_MST,3.00,4544,6,786321,9768,115.94,0.00
ja9847,hhi_MST,3.50,4544,6,793778,9768,115.83,0.00
ja9847,hhi_MST,4.00,4544,7,777098,9768,115.77,0.00
ja9847,hhi_MST,4.50,4544,6,787237,9762,115.49,0.00
ja9847,hhi_MST,5.00,4544,6,791724,9779,115.75,0.00
ja9847,hhi_MST,7.00,4544,7,787107,9777,116.62,0.00
ja9847,hhi_MST,10.00,4544,12,802291,9783,116.76,0.00
ja9847,hhi_MST,25.00,4544,6,813469,9785,118.30,0.00
ja9847,hhi_MST,50.00,4544,7,825433,9793,119.56,0.00
ja9847,hhi_MST,75.00,4544,6,823616,9808,120.85,0.00
ja9847,hhi_MST,100.00,4544,6,826730,9804,120.94,0.00
ja9847,hhi_MST,200.00,4544,6,837566,9820,122.52,0.00
mona-lisa100K,hhi_MST,0.00,7344,220,6912196,99958,118.86,0.00
mona-lisa100K,hhi_MST,0.50,7344,190,6915858,99971,119.00,0.00
mona-lisa100K,hhi_MST,1.00,7344,201,6909768,99970,119.15,0.00
mona-lisa100K,hhi_MST,1.50,7344,201,6873354,99954,119.11,0.00
mona-lisa100K,hhi_MST,2.00,7344,212,6894944,99954,119.31,0.00
mona-lisa100K,hhi_MST,2.50,7344,215,6864466,99979,119.39,0.00
mona-lisa100K,hhi_MST,3.00,7344,187,6889220,99948,119.50,0.00
mona-lisa100K,hhi_MST,3.50,7344,183,6914999,99962,119.66,0.00
mona-lisa100K,hhi_MST,4.00,7344,190,6917361,99966,119.59,0.00
mona-lisa100K,hhi_MST,4.50,7344,192,6907582,99970,119.64,0.00
mona-lisa100K,hhi_MST,5.00,7344,188,6913195,99963,119.70,0.00
mona-lisa100K,hhi_MST,7.00,7344,204,6898784,99964,119.97,0.00
mona-lisa100K,hhi_MST,10.00,7344,245,6926702,99971,120.61,0.00
mona-lisa100K,hhi_MST,25.00,7344,243,6929507,99972,122.20,0.00
mona-lisa100K,hhi_MST,50.00,7344,228,6950162,99965,123.94,0.00
mona-lisa100K,hhi_MST,75.00,7344,189,6979239,99965,124.89,0.00
mona-lisa100K,hhi_MST,100.00,7344,192,6990665,99972,125.60,0.00
mona-lisa100K,hhi_MST,200.00,7344,193,7044497,99970,127.56,0.00
