Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
xql662,hhi_MST,2.00,3840,0,3531,653,129.62,0.00
xql662,hhi_MST,2.50,3840,0,3545,649,128.25,0.00
xql662,hhi_MST,3.00,3840,0,3552,648,128.22,0.00
xql662,hhi_MST,3.50,3840,0,3579,652,129.81,0.00
xql662,hhi_MST,4.00,3840,0,3542,652,129.90,0.00
xql662,hhi_MST,4.50,3840,0,3779,653,130.60,0.00
xql662,hhi_MST,5.00,3840,0,3647,651,130.71,0.00
xql662,hhi_MST,7.00,3840,0,3650,656,129.64,0.00
xql662,hhi_MST,10.00,3840,0,3544,655,130.83,0.00
xql662,hhi_MST,25.00,3840,0,3749,660,132.20,0.00
xql662,hhi_MST,50.00,3840,0,3768,656,131.05,0.00
xql662,hhi_MST,75.00,3840,0,3804,658,131.34,0.00
xql662,hhi_MST,100.00,3840,0,4046,661,129.84,0.00
xql662,hhi_MST,200.00,3840,0,4044,660,132.18,0.00
kz9976,hhi_MST,0.00,4096,27,1548622,9954,114.56,0.00
kz9976,hhi_MST,0.50,4096,8,1559181,9954,114.49,0.00
kz9976,hhi_MST,1.00,4096,18,1558805,9954,114.49,0.00
kz9976,hhi_MST,1.50,4096,6,1558693,9953,114.53,0.00
kz9976,hhi_MST,2.00,4096,7,1558868,9951,114.51,0.00
kz9976,hhi_MST,2.50,4096,8,1552124,9953,114.51,0.00
kz9976,hhi_MST,3.00,4096,8,1554559,9954,114.54,0.00
kz9976,hhi_MST,3.50,4096,7,1560919,9954,114.42,0.00
kz9976,hhi_MST,4.00,4096,7,1540177,9956,114.50,0.00
kz9976,hhi_MST,4.50,4096,7,1541322,9952,114.19,0.00
kz9976,hhi_MST,5.00,4096,7,1564747,9952,114.00,0.00
kz9976,hhi_MST,7.00,4096,8,1566232,9956,114.22,0.00
kz9976,hhi_MST,10.00,4096,7,1554326,9951,114.94,0.00
kz9976,hhi_MST,25.00,4096,7,1570159,9954,115.00,0.00
kz9976,hhi_MST,50.00,4096,8,1544558,9956,115.91,0.00
kz9976,hhi_MST,75.00,4096,8,1556583,9958,116.69,0.00
kz9976,hhi_MST,100.00,4096,8,1590802,9959,117.04,0.00
kz9976,hhi_MST,200.00,4096,8,1609016,9964,118.94,0.00
ei8246,hhi_MST,0.00,4120,6,277827,8227,114.85,0.00
ei8246,hhi_MST,0.50,4120,10,275861,8235,115.14,0.00
ei8246,hhi_MST,1.00,4120,12,273893,8232,115.82,0.00
ei8246,hhi_MST,1.50,4120,7,278202,8229,115.96,0.00
ei8246,hhi_MST,2.00,4120,8,276790,8230,115.68,0.00
ei8246,hhi_MST,2.50,4120,7,277435,8234,116.08,0.00
ei8246,hhi_MST,3.00,4120,7,274539,8231,116.20,0.00
ei8246,hhi_MST,3.50,4120,7,276530,8233,115.96,0.00
ei8246,hhi_MST,4.00,4120,7,280695,8230,115.39,0.00
ei8246,hhi_MST,4.50,4120,7,281234,8230,116.31,0.00
ei8246,hhi_MST,5.00,4120,7,280833,8230,116.23,0.00
ei8246,hhi_MST,7.00,4120,7,279356,8232,116.38,0.00
ei8246,hhi_MST,10.00,4120,7,283187,8235,116.56,0.00
ei8246,hhi_MST,25.00,4120,9,286641,8229,118.94,0.00
ei8246,hhi_MST,50.00,4120,13,285332,8240,120.93,0.00
ei8246,hhi_MST,75.00,4120,7,288089,8237,122.68,0.00
ei8246,hhi_MST,100.00,4120,7,294296,8238,123.29,0.00
ei8246,hhi_MST,200.00,4120,8,302301,8240,125.90,0.00
vm22775,hhi_MST,0.00,4464,17,833095,22395,116.31,0.00
vm22775,hhi_MST,0.50,4464,17,836807,22435,117.87,0.00
vm22775,hhi_MST,1.00,4464,16,833764,22420,117.86,0.00
vm22775,hhi_MST,1.50,4464,16,829816,22428,118.06,0.00
vm22775,hhi_MST,2.00,4464,20,837436,22430,118.03,0.00
vm22775,hhi_MST,2.50,4464,16,838212,22443,117.98,0.00
vm22775,hhi_MST,3.00,4464,18,830786,22428,118.03,0.00
vm22775,hhi_MST,3.50,4464,19,834187,22451,117.77,0.00
vm22775,hhi_MST,4.00,4464,18,836358,22473,117.80,0.00
vm22775,hhi_MST,4.50,4464,15,834670,22462,117.92,0.00
vm22775,hhi_MST,5.00,4464,15,828248,22455,118.32,0.00
vm22775,hhi_MST,7.00,4464,17,823402,22429,118.59,0.00
vm22775,hhi_MST,10.00,4464,16,835443,22467,118.69,0.00
vm22775,hhi_MST,25.00,4464,15,835809,22505,119.56,0.00
vm22775,hhi_MST,50.00,4464,17,856940,22573,120.40,0.00
vm22775,hhi_MST,75.00,4464,16,853207,22598,121.14,0.00
vm22775,hhi_MST,100.00,4464,15,859776,22604,121.31,0.00
vm22775,hhi_MST,200.00,4464,16,886814,22666,122.23,0.00
ja9847,hhi_MST,0.00,4464,6,729373,9780,115.93,0.00
ja9847,hhi_MST,0.50,4464,9,757027,9797,116.97,0.00
ja9847,hhi_MST,1.00,4464,9,760424,9797,117.21,0.00
ja9847,hhi_MST,1.50,4464,7,758816,9797,117.26,0.00
ja9847,hhi_MST,2.00,4464,8,760081,9799,117.28,0.00
ja9847,hhi_MST,2.50,4464,8,753405,9797,117.63,0.00
ja9847,hhi_MST,3.00,4464,7,748556,9792,117.80,0.00
ja9847,hhi_MST,3.50,4464,8,753095,9794,118.10,0.00
ja9847,hhi_MST,4.00,4464,6,753777,9790,118.26,0.00
ja9847,hhi_MST,4.50,4464,7,756997,9798,117.92,0.00
ja9847,hhi_MST,5.00,4464,7,753870,9798,118.03,0.00
ja9847,hhi_MST,7.00,4464,6,758722,9787,118.28,0.00
ja9847,hhi_MST,10.00,4464,7,755587,9794,118.81,0.00
ja9847,hhi_MST,25.00,4464,6,760759,9804,120.03,0.00
ja9847,hhi_MST,50.00,4464,6,774306,9814,121.40,0.00
ja9847,hhi_MST,75.00,4464,7,782096,9825,122.47,0.00
ja9847,hhi_MST,100.00,4464,6,802632,9822,122.69,0.00
ja9847,hhi_MST,200.00,4464,7,788290,9828,124.63,0.00
mona-lisa100K,hhi_MST,0.00,7404,121,7006261,99959,115.66,0.00
mona-lisa100K,hhi_MST,0.50,7532,117,6996996,99962,115.97,0.00
mona-lisa100K,hhi_MST,1.00,7532,123,7003353,99953,116.03,0.00
mona-lisa100K,hhi_MST,1.50,7532,119,7019302,99948,116.10,0.00
mona-lisa100K,hhi_MST,2.00,7532,100,7004341,99952,116.05,0.00
mona-lisa100K,hhi_MST,2.50,7532,116,7026787,99956,116.11,0.00
mona-lisa100K,hhi_MST,3.00,7532,115,6998600,99957,116.19,0.00
mona-lisa100K,hhi_MST,3.50,7532,118,7000474,99952,116.27,0.00
mona-lisa100K,hhi_MST,4.00,7532,119,7018128,99956,116.39,0.00
mona-lisa100K,hhi_MST,4.50,7532,127,7028699,99968,116.37,0.00
mona-lisa100K,hhi_MST,5.00,7532,116,7011354,99965,116.54,0.00
mona-lisa100K,hhi_MST,7.00,7532,112,6992249,99952,116.72,0.00
mona-lisa100K,hhi_MST,10.00,7532,120,7035139,99950,117.10,0.00
mona-lisa100K,hhi_MST,25.00,7532,103,7015816,99974,118.50,0.00
mona-lisa100K,hhi_MST,50.00,7532,128,7082289,99951,120.54,0.00
mona-lisa100K,hhi_MST,75.00,7532,107,7090149,99969,121.44,0.00
mona-lisa100K,hhi_MST,100.00,7532,113,7078883,99962,122.07,0.00
mona-lisa100K,hhi_MST,200.00,7532,117,7132158,99968,124.17,0.00
