Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
xql662,hhi_MST,3.50,3712,0,3601,653,126.53,0.00
xql662,hhi_MST,4.00,3712,0,3668,652,126.65,0.00
xql662,hhi_MST,4.50,3712,0,3758,653,127.17,0.00
xql662,hhi_MST,5.00,3712,0,3768,654,127.33,0.00
xql662,hhi_MST,7.00,3840,0,3935,657,126.57,0.00
xql662,hhi_MST,10.00,3840,0,3803,652,127.91,0.00
xql662,hhi_MST,25.00,3840,0,3790,652,131.88,0.00
xql662,hhi_MST,50.00,3840,0,3828,659,129.23,0.00
xql662,hhi_MST,75.00,3840,0,3880,657,130.39,0.00
xql662,hhi_MST,100.00,3840,0,3983,658,130.67,0.00
xql662,hhi_MST,200.00,3840,0,4140,659,130.22,0.00
kz9976,hhi_MST,0.00,3968,6,1646769,9942,111.56,0.00
kz9976,hhi_MST,0.50,3968,5,1647715,9943,111.56,0.00
kz9976,hhi_MST,1.00,3968,6,1647440,9943,111.61,0.00
kz9976,hhi_MST,1.50,3968,5,1647207,9943,111.63,0.00
kz9976,hhi_MST,2.00,3968,6,1647203,9942,111.61,0.00
kz9976,hhi_MST,2.50,3968,6,1646398,9944,111.60,0.00
kz9976,hhi_MST,3.00,3968,5,1646398,9944,111.60,0.00
kz9976,hhi_MST,3.50,3968,5,1646389,9944,111.61,0.00
kz9976,hhi_MST,4.00,3968,5,1655499,9942,111.85,0.00
kz9976,hhi_MST,4.50,3968,6,1654888,9944,111.83,0.00
kz9976,hhi_MST,5.00,3968,6,1653264,9946,111.77,0.00
kz9976,hhi_MST,7.00,3968,7,1655371,9947,111.84,0.00
kz9976,hhi_MST,10.00,3968,6,1655877,9949,112.00,0.00
kz9976,hhi_MST,25.00,3968,7,1684092,9956,111.84,0.00
kz9976,hhi_MST,50.00,3968,7,1651707,9948,113.28,0.00
kz9976,hhi_MST,75.00,3968,6,1653439,9948,113.69,0.00
kz9976,hhi_MST,100.00,3968,6,1669362,9947,114.36,0.00
kz9976,hhi_MST,200.00,3968,6,1672778,9950,116.32,0.00
ei8246,hhi_MST,0.00,4076,20,280670,8233,113.90,0.00
ei8246,hhi_MST,0.50,4076,8,280188,8227,114.42,0.00
ei8246,hhi_MST,1.00,4076,9,285506,8234,113.87,0.00
ei8246,hhi_MST,1.50,4076,6,283027,8231,114.52,0.00
ei8246,hhi_MST,2.00,4076,7,282874,8229,114.38,0.00
ei8246,hhi_MST,2.50,4076,6,280062,8231,114.91,0.00
ei8246,hhi_MST,3.00,4076,7,286249,8230,115.03,0.00
ei8246,hhi_MST,3.50,4076,6,283195,8230,115.43,0.00
ei8246,hhi_MST,4.00,4076,7,287552,8228,114.61,0.00
ei8246,hhi_MST,4.50,4076,7,288469,8232,114.88,0.00
ei8246,hhi_MST,5.00,4076,7,287088,8229,114.75,0.00
ei8246,hhi_MST,7.00,4076,7,282003,8230,115.59,0.00
ei8246,hhi_MST,10.00,4076,8,283909,8235,116.14,0.00
ei8246,hhi_MST,25.00,4076,7,288944,8232,117.81,0.00
ei8246,hhi_MST,50.00,4076,8,291583,8241,119.66,0.00
ei8246,hhi_MST,75.00,4076,8,293270,8241,121.36,0.00
ei8246,hhi_MST,100.00,4076,7,297542,8240,121.87,0.00
ei8246,hhi_MST,200.00,4076,8,307388,8240,124.16,0.00
vm22775,hhi_MST,0.00,4376,14,899774,22235,115.44,0.00
vm22775,hhi_MST,0.50,4376,15,894173,22328,116.66,0.00
vm22775,hhi_MST,1.00,4376,14,895192,22327,116.60,0.00
vm22775,hhi_MST,1.50,4376,14,897258,22322,116.78,0.00
vm22775,hhi_MST,2.00,4376,14,898905,22326,116.84,0.00
vm22775,hhi_MST,2.50,4376,14,898732,22340,116.92,0.00
vm22775,hhi_MST,3.00,4376,14,892668,22347,116.84,0.00
vm22775,hhi_MST,3.50,4376,14,905977,22352,116.88,0.00
vm22775,hhi_MST,4.00,4376,14,898537,22360,116.95,0.00
vm22775,hhi_MST,4.50,4376,15,883948,22346,117.28,0.00
vm22775,hhi_MST,5.00,4376,14,891550,22351,117.32,0.00
vm22775,hhi_MST,7.00,4376,14,902954,22369,117.17,0.00
vm22775,hhi_MST,10.00,4376,15,894394,22363,118.06,0.00
vm22775,hhi_MST,25.00,4376,16,903035,22395,118.69,0.00
vm22775,hhi_MST,50.00,4376,16,907392,22442,119.68,0.00
vm22775,hhi_MST,75.00,4376,13,920444,22494,119.92,0.00
vm22775,hhi_MST,100.00,4376,13,918339,22503,120.79,0.00
vm22775,hhi_MST,200.00,4376,14,931728,22578,121.52,0.00
ja9847,hhi_MST,0.00,4376,5,813129,9767,112.90,0.00
ja9847,hhi_MST,0.50,4376,4,825377,9756,113.63,0.00
ja9847,hhi_MST,1.00,4376,6,819355,9763,113.72,0.00
ja9847,hhi_MST,1.50,4376,5,822689,9762,113.72,0.00
ja9847,hhi_MST,2.00,4376,5,823408,9756,114.59,0.00
ja9847,hhi_MST,2.50,4376,5,818170,9762,114.42,0.00
ja9847,hhi_MST,3.00,4376,5,816110,9755,114.62,0.00
ja9847,hhi_MST,3.50,4376,5,818652,9755,115.49,0.00
ja9847,hhi_MST,4.00,4376,6,814180,9759,115.50,0.00
ja9847,hhi_MST,4.50,4376,6,812751,9767,114.85,0.00
ja9847,hhi_MST,5.00,4376,5,810354,9774,115.14,0.00
ja9847,hhi_MST,7.00,4376,6,815484,9775,115.24,0.00
ja9847,hhi_MST,10.00,4376,8,808727,9779,115.76,0.00
ja9847,hhi_MST,25.00,4376,7,832577,9787,117.48,0.00
ja9847,hhi_MST,50.00,4376,7,825163,9805,119.19,0.00
ja9847,hhi_MST,75.00,4376,6,834800,9809,119.84,0.00
ja9847,hhi_MST,100.00,4376,5,816521,9807,120.16,0.00
ja9847,hhi_MST,200.00,4376,6,869847,9813,121.28,0.00
mona-lisa100K,hhi_MST,0.00,7108,170,7002004,99958,116.14,0.00
mona-lisa100K,hhi_MST,0.50,7108,144,7007530,99961,116.11,0.00
mona-lisa100K,hhi_MST,1.00,7108,179,7003619,99962,116.49,0.00
mona-lisa100K,hhi_MST,1.50,7108,193,7021603,99959,116.42,0.00
mona-lisa100K,hhi_MST,2.00,7108,157,7002972,99970,116.54,0.00
mona-lisa100K,hhi_MST,2.50,7108,173,6999734,99962,116.67,0.00
mona-lisa100K,hhi_MST,3.00,7108,174,7012007,99956,116.69,0.00
mona-lisa100K,hhi_MST,3.50,7108,202,6991855,99964,116.85,0.00
mona-lisa100K,hhi_MST,4.00,7108,168,6998608,99953,116.77,0.00
mona-lisa100K,hhi_MST,4.50,7108,154,6989697,99964,116.82,0.00
mona-lisa100K,hhi_MST,5.00,7108,154,7008733,99954,117.17,0.00
mona-lisa100K,hhi_MST,7.00,7108,152,6996819,99960,117.19,0.00
mona-lisa100K,hhi_MST,10.00,7108,132,6987641,99965,117.44,0.00
mona-lisa100K,hhi_MST,25.00,7108,153,7026969,99960,119.04,0.00
mona-lisa100K,hhi_MST,50.00,7108,156,7041702,99971,120.85,0.00
mona-lisa100K,hhi_MST,75.00,7108,151,7066874,99952,121.89,0.00
mona-lisa100K,hhi_MST,100.00,7108,147,7093624,99969,122.72,0.00
mona-lisa100K,hhi_MST,200.00,7108,151,7153800,99966,124.61,0.00
